WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_7_full_wrapper_20260826_225716.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_7_full_wrapper_20260826_225716.stderr.log' because it is 
being used by another process."
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_7_full_wrapper_20260826_225716.stdout.log': Exception 
THERMAL gpu_temp_c=68 records=584 errors=0
THERMAL gpu_temp_c=69 records=584 errors=0
THERMAL gpu_temp_c=68 records=584 errors=0
THERMAL gpu_temp_c=69 records=584 errors=0
THERMAL gpu_temp_c=69 records=584 errors=0
THERMAL gpu_temp_c=69 records=584 errors=0
THERMAL gpu_temp_c=68 records=584 errors=0
THERMAL gpu_temp_c=68 records=584 errors=0
THERMAL gpu_temp_c=67 records=588 errors=0
THERMAL gpu_temp_c=66 records=588 errors=0
THERMAL gpu_temp_c=71 records=588 errors=0
THERMAL gpu_temp_c=68 records=588 errors=0
THERMAL gpu_temp_c=69 records=588 errors=0
THERMAL gpu_temp_c=69 records=588 errors=0
THERMAL gpu_temp_c=69 records=588 errors=0
THERMAL gpu_temp_c=68 records=588 errors=0
THERMAL gpu_temp_c=68 records=588 errors=0
THERMAL gpu_temp_c=68 records=588 errors=0
THERMAL gpu_temp_c=68 records=588 errors=0
THERMAL gpu_temp_c=69 records=588 errors=0
THERMAL gpu_temp_c=67 records=592 errors=0
THERMAL gpu_temp_c=66 records=592 errors=0
THERMAL gpu_temp_c=70 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=69 records=592 errors=0
THERMAL gpu_temp_c=68 records=592 errors=0
THERMAL gpu_temp_c=67 records=596 errors=0
THERMAL gpu_temp_c=65 records=596 errors=0
THERMAL gpu_temp_c=68 records=596 errors=0
THERMAL gpu_temp_c=68 records=596 errors=0
THERMAL gpu_temp_c=69 records=596 errors=0
THERMAL gpu_temp_c=68 records=596 errors=0
THERMAL gpu_temp_c=68 records=596 errors=0
THERMAL gpu_temp_c=68 records=596 errors=0
THERMAL gpu_temp_c=69 records=596 errors=0
THERMAL gpu_temp_c=69 records=596 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=66 records=600 errors=0
THERMAL gpu_temp_c=66 records=600 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=69 records=600 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=69 records=600 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=68 records=600 errors=0
THERMAL gpu_temp_c=69 records=600 errors=0
THERMAL gpu_temp_c=67 records=604 errors=0
THERMAL gpu_temp_c=66 records=604 errors=0
THERMAL gpu_temp_c=70 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=69 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=604 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=66 records=608 errors=0
THERMAL gpu_temp_c=71 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=69 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=608 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=66 records=612 errors=0
THERMAL gpu_temp_c=72 records=612 errors=0
THERMAL gpu_temp_c=69 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=68 records=612 errors=0
THERMAL gpu_temp_c=69 records=612 errors=0
THERMAL gpu_temp_c=69 records=612 errors=0
THERMAL gpu_temp_c=67 records=616 errors=0
THERMAL gpu_temp_c=65 records=616 errors=0
THERMAL gpu_temp_c=71 records=616 errors=0
THERMAL gpu_temp_c=67 records=616 errors=0
THERMAL gpu_temp_c=68 records=616 errors=0
THERMAL gpu_temp_c=68 records=616 errors=0
THERMAL gpu_temp_c=68 records=616 errors=0
THERMAL gpu_temp_c=68 records=616 errors=0
THERMAL gpu_temp_c=68 records=616 errors=0
THERMAL gpu_temp_c=69 records=616 errors=0
THERMAL gpu_temp_c=69 records=616 errors=0
THERMAL gpu_temp_c=69 records=616 errors=0
THERMAL gpu_temp_c=67 records=620 errors=0
THERMAL gpu_temp_c=65 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=69 records=620 errors=0
THERMAL gpu_temp_c=68 records=620 errors=0
THERMAL gpu_temp_c=69 records=620 errors=0
THERMAL gpu_temp_c=69 records=620 errors=0
THERMAL gpu_temp_c=68 records=624 errors=0
THERMAL gpu_temp_c=66 records=624 errors=0
THERMAL gpu_temp_c=66 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=68 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=68 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=66 records=628 errors=0
THERMAL gpu_temp_c=71 records=628 errors=0
THERMAL gpu_temp_c=69 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=69 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=69 records=628 errors=0
THERMAL gpu_temp_c=69 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=66 records=632 errors=0
THERMAL gpu_temp_c=73 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=66 records=636 errors=0
THERMAL gpu_temp_c=65 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=67 records=640 errors=0
THERMAL gpu_temp_c=66 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=66 records=644 errors=0
THERMAL gpu_temp_c=73 records=644 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=66 records=648 errors=0
THERMAL gpu_temp_c=65 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=67 records=652 errors=0
THERMAL gpu_temp_c=65 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=66 records=656 errors=0
THERMAL gpu_temp_c=71 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=67 records=660 errors=0
THERMAL gpu_temp_c=65 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=66 records=664 errors=0
THERMAL gpu_temp_c=70 records=664 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=68 records=668 errors=0
THERMAL gpu_temp_c=66 records=668 errors=0
THERMAL gpu_temp_c=71 records=668 errors=0
THERMAL gpu_temp_c=68 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=68 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=67 records=672 errors=0
THERMAL gpu_temp_c=65 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=68 records=672 errors=0
THERMAL gpu_temp_c=68 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=68 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=67 records=676 errors=0
THERMAL gpu_temp_c=66 records=676 errors=0
THERMAL gpu_temp_c=74 records=676 errors=0
THERMAL gpu_temp_c=68 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=68 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=68 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=67 records=680 errors=0
THERMAL gpu_temp_c=66 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=67 records=684 errors=0
THERMAL gpu_temp_c=66 records=684 errors=0
THERMAL gpu_temp_c=73 records=684 errors=0
THERMAL gpu_temp_c=68 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=68 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=68 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=67 records=688 errors=0
THERMAL gpu_temp_c=66 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=69 records=688 errors=0
THERMAL gpu_temp_c=69 records=688 errors=0
THERMAL gpu_temp_c=69 records=688 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=67 records=692 errors=0
THERMAL gpu_temp_c=66 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=66 records=696 errors=0
THERMAL gpu_temp_c=71 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=700 errors=0
THERMAL gpu_temp_c=66 records=700 errors=0
THERMAL gpu_temp_c=65 records=700 errors=0
THERMAL gpu_temp_c=68 records=700 errors=0
THERMAL gpu_temp_c=68 records=700 errors=0
THERMAL gpu_temp_c=68 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=67 records=704 errors=0
THERMAL gpu_temp_c=65 records=704 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=67 records=708 errors=0
THERMAL gpu_temp_c=66 records=708 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=68 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=67 records=712 errors=0
THERMAL gpu_temp_c=66 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=67 records=716 errors=0
THERMAL gpu_temp_c=66 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=67 records=720 errors=0
THERMAL gpu_temp_c=65 records=720 errors=0
THERMAL gpu_temp_c=72 records=720 errors=0
THERMAL gpu_temp_c=67 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=66 records=724 errors=0
THERMAL gpu_temp_c=71 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=66 records=728 errors=0
THERMAL gpu_temp_c=73 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=67 records=732 errors=0
THERMAL gpu_temp_c=66 records=732 errors=0
THERMAL gpu_temp_c=68 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=68 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=66 records=736 errors=0
THERMAL gpu_temp_c=66 records=736 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=67 records=740 errors=0
THERMAL gpu_temp_c=66 records=740 errors=0
THERMAL gpu_temp_c=71 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=68 records=740 errors=0
THERMAL gpu_temp_c=68 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=68 records=744 errors=0
THERMAL gpu_temp_c=66 records=744 errors=0
THERMAL gpu_temp_c=71 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=68 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=67 records=748 errors=0
THERMAL gpu_temp_c=66 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=67 records=752 errors=0
THERMAL gpu_temp_c=66 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=67 records=756 errors=0
THERMAL gpu_temp_c=66 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=67 records=760 errors=0
THERMAL gpu_temp_c=66 records=760 errors=0
THERMAL gpu_temp_c=72 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=66 records=764 errors=0
THERMAL gpu_temp_c=65 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=66 records=768 errors=0
THERMAL gpu_temp_c=66 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=772 errors=4
FULL_EXTRACTION_FAIL_FAST records=772 errors=4
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_7_full_wrapper_20260826_225716.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_7_full_wrapper_20260826_225716.stderr.log' because it is 
being used by another process."
SAFETY_CLEANUP_COMPLETE power_plan=Balanced gpu_temp_c=68
