WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log' because it is 
being used by another process."
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stdout.log': Exception 
THERMAL gpu_temp_c=69 records=624 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=66 records=628 errors=0
THERMAL gpu_temp_c=72 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=68 records=628 errors=0
THERMAL gpu_temp_c=70 records=628 errors=0
THERMAL gpu_temp_c=69 records=628 errors=0
THERMAL gpu_temp_c=67 records=632 errors=0
THERMAL gpu_temp_c=65 records=632 errors=0
THERMAL gpu_temp_c=70 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=68 records=632 errors=0
THERMAL gpu_temp_c=69 records=632 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=66 records=636 errors=0
THERMAL gpu_temp_c=65 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=68 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=69 records=636 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=66 records=640 errors=0
THERMAL gpu_temp_c=72 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=68 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=69 records=640 errors=0
THERMAL gpu_temp_c=67 records=644 errors=0
THERMAL gpu_temp_c=66 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=68 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=69 records=644 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=66 records=648 errors=0
THERMAL gpu_temp_c=65 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=68 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=69 records=648 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=66 records=652 errors=0
THERMAL gpu_temp_c=70 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=68 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=652 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=66 records=656 errors=0
THERMAL gpu_temp_c=65 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=68 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=70 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=69 records=656 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=66 records=660 errors=0
THERMAL gpu_temp_c=70 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=68 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=69 records=660 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=66 records=664 errors=0
THERMAL gpu_temp_c=70 records=664 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=68 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=69 records=664 errors=0
THERMAL gpu_temp_c=67 records=668 errors=0
THERMAL gpu_temp_c=65 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=68 records=668 errors=0
THERMAL gpu_temp_c=68 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=69 records=668 errors=0
THERMAL gpu_temp_c=68 records=672 errors=0
THERMAL gpu_temp_c=66 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=68 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=69 records=672 errors=0
THERMAL gpu_temp_c=67 records=676 errors=0
THERMAL gpu_temp_c=66 records=676 errors=0
THERMAL gpu_temp_c=71 records=676 errors=0
THERMAL gpu_temp_c=68 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=70 records=676 errors=0
THERMAL gpu_temp_c=69 records=676 errors=0
THERMAL gpu_temp_c=67 records=680 errors=0
THERMAL gpu_temp_c=66 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=68 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=69 records=680 errors=0
THERMAL gpu_temp_c=67 records=684 errors=0
THERMAL gpu_temp_c=65 records=684 errors=0
THERMAL gpu_temp_c=68 records=684 errors=0
THERMAL gpu_temp_c=68 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=69 records=684 errors=0
THERMAL gpu_temp_c=67 records=688 errors=0
THERMAL gpu_temp_c=66 records=688 errors=0
THERMAL gpu_temp_c=71 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=69 records=688 errors=0
THERMAL gpu_temp_c=68 records=688 errors=0
THERMAL gpu_temp_c=69 records=688 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=66 records=692 errors=0
THERMAL gpu_temp_c=72 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=68 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=69 records=692 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=66 records=696 errors=0
THERMAL gpu_temp_c=72 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=68 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=69 records=696 errors=0
THERMAL gpu_temp_c=68 records=700 errors=0
THERMAL gpu_temp_c=67 records=700 errors=0
THERMAL gpu_temp_c=72 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=69 records=700 errors=0
THERMAL gpu_temp_c=70 records=700 errors=0
THERMAL gpu_temp_c=70 records=700 errors=0
THERMAL gpu_temp_c=68 records=704 errors=0
THERMAL gpu_temp_c=66 records=704 errors=0
THERMAL gpu_temp_c=70 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=70 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=69 records=704 errors=0
THERMAL gpu_temp_c=70 records=704 errors=0
THERMAL gpu_temp_c=67 records=708 errors=0
THERMAL gpu_temp_c=65 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=69 records=708 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=66 records=712 errors=0
THERMAL gpu_temp_c=73 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=68 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=69 records=712 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=66 records=716 errors=0
THERMAL gpu_temp_c=71 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=68 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=69 records=716 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=66 records=720 errors=0
THERMAL gpu_temp_c=71 records=720 errors=0
THERMAL gpu_temp_c=68 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=69 records=720 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=66 records=724 errors=0
THERMAL gpu_temp_c=73 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=68 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=69 records=724 errors=0
THERMAL gpu_temp_c=67 records=728 errors=0
THERMAL gpu_temp_c=66 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=68 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=70 records=728 errors=0
THERMAL gpu_temp_c=69 records=728 errors=0
THERMAL gpu_temp_c=68 records=732 errors=0
THERMAL gpu_temp_c=66 records=732 errors=0
THERMAL gpu_temp_c=70 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=70 records=732 errors=0
THERMAL gpu_temp_c=69 records=732 errors=0
THERMAL gpu_temp_c=67 records=736 errors=0
THERMAL gpu_temp_c=66 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=68 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=70 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=69 records=736 errors=0
THERMAL gpu_temp_c=68 records=740 errors=0
THERMAL gpu_temp_c=66 records=740 errors=0
THERMAL gpu_temp_c=71 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=68 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=70 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=69 records=740 errors=0
THERMAL gpu_temp_c=68 records=744 errors=0
THERMAL gpu_temp_c=66 records=744 errors=0
THERMAL gpu_temp_c=71 records=744 errors=0
THERMAL gpu_temp_c=68 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=69 records=744 errors=0
THERMAL gpu_temp_c=70 records=744 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=66 records=748 errors=0
THERMAL gpu_temp_c=71 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=68 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=69 records=748 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=66 records=752 errors=0
THERMAL gpu_temp_c=72 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=68 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=69 records=752 errors=0
THERMAL gpu_temp_c=67 records=756 errors=0
THERMAL gpu_temp_c=66 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=68 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=69 records=756 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=66 records=760 errors=0
THERMAL gpu_temp_c=71 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=68 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=70 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=69 records=760 errors=0
THERMAL gpu_temp_c=67 records=764 errors=0
THERMAL gpu_temp_c=66 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=69 records=764 errors=0
THERMAL gpu_temp_c=68 records=764 errors=0
THERMAL gpu_temp_c=69 records=764 errors=0
THERMAL gpu_temp_c=69 records=764 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=66 records=768 errors=0
THERMAL gpu_temp_c=66 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=68 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=69 records=768 errors=0
THERMAL gpu_temp_c=68 records=772 errors=0
THERMAL gpu_temp_c=66 records=772 errors=0
THERMAL gpu_temp_c=71 records=772 errors=0
THERMAL gpu_temp_c=68 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=69 records=772 errors=0
THERMAL gpu_temp_c=67 records=776 errors=0
THERMAL gpu_temp_c=66 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=68 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=69 records=776 errors=0
THERMAL gpu_temp_c=70 records=776 errors=0
THERMAL gpu_temp_c=68 records=780 errors=0
THERMAL gpu_temp_c=67 records=780 errors=0
THERMAL gpu_temp_c=75 records=780 errors=0
THERMAL_STOP gpu_temp_c=75 records=780
COOLDOWN gpu_temp_c=71 time=2026-08-27T13:23:10.3512437+07:00
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log' because it is 
being used by another process."
FULL_EXTRACTION_START pid=46880 records=780
THERMAL gpu_temp_c=69 records=780 errors=0
THERMAL gpu_temp_c=74 records=780 errors=0
THERMAL gpu_temp_c=69 records=780 errors=0
THERMAL gpu_temp_c=69 records=780 errors=0
THERMAL gpu_temp_c=70 records=780 errors=0
THERMAL gpu_temp_c=69 records=780 errors=0
THERMAL gpu_temp_c=69 records=780 errors=0
THERMAL gpu_temp_c=70 records=780 errors=0
THERMAL gpu_temp_c=70 records=780 errors=0
THERMAL gpu_temp_c=67 records=784 errors=0
THERMAL gpu_temp_c=66 records=784 errors=0
THERMAL gpu_temp_c=68 records=784 errors=0
THERMAL gpu_temp_c=68 records=784 errors=0
THERMAL gpu_temp_c=68 records=784 errors=0
THERMAL gpu_temp_c=69 records=784 errors=0
THERMAL gpu_temp_c=69 records=784 errors=0
THERMAL gpu_temp_c=69 records=784 errors=0
THERMAL gpu_temp_c=69 records=784 errors=0
THERMAL gpu_temp_c=69 records=784 errors=0
THERMAL gpu_temp_c=70 records=788 errors=0
THERMAL gpu_temp_c=67 records=788 errors=0
THERMAL gpu_temp_c=65 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=69 records=788 errors=0
THERMAL gpu_temp_c=67 records=792 errors=0
THERMAL gpu_temp_c=66 records=792 errors=0
THERMAL gpu_temp_c=69 records=792 errors=0
THERMAL gpu_temp_c=68 records=792 errors=0
THERMAL gpu_temp_c=68 records=792 errors=0
THERMAL gpu_temp_c=69 records=792 errors=0
THERMAL gpu_temp_c=69 records=792 errors=0
THERMAL gpu_temp_c=69 records=792 errors=0
THERMAL gpu_temp_c=70 records=792 errors=0
THERMAL gpu_temp_c=70 records=792 errors=0
THERMAL gpu_temp_c=68 records=796 errors=0
THERMAL gpu_temp_c=66 records=796 errors=0
THERMAL gpu_temp_c=72 records=796 errors=0
THERMAL gpu_temp_c=68 records=796 errors=0
THERMAL gpu_temp_c=69 records=796 errors=0
THERMAL gpu_temp_c=68 records=796 errors=0
THERMAL gpu_temp_c=69 records=796 errors=0
THERMAL gpu_temp_c=69 records=796 errors=0
THERMAL gpu_temp_c=69 records=796 errors=0
THERMAL gpu_temp_c=69 records=796 errors=0
THERMAL gpu_temp_c=68 records=800 errors=0
THERMAL gpu_temp_c=66 records=800 errors=0
THERMAL gpu_temp_c=70 records=800 errors=0
THERMAL gpu_temp_c=68 records=800 errors=0
THERMAL gpu_temp_c=69 records=800 errors=0
THERMAL gpu_temp_c=69 records=800 errors=0
THERMAL gpu_temp_c=69 records=800 errors=0
THERMAL gpu_temp_c=69 records=800 errors=0
THERMAL gpu_temp_c=70 records=800 errors=0
THERMAL gpu_temp_c=69 records=800 errors=0
THERMAL gpu_temp_c=67 records=804 errors=0
THERMAL gpu_temp_c=66 records=804 errors=0
THERMAL gpu_temp_c=70 records=804 errors=0
THERMAL gpu_temp_c=68 records=804 errors=0
THERMAL gpu_temp_c=68 records=804 errors=0
THERMAL gpu_temp_c=69 records=804 errors=0
THERMAL gpu_temp_c=69 records=804 errors=0
THERMAL gpu_temp_c=69 records=804 errors=0
THERMAL gpu_temp_c=69 records=804 errors=0
THERMAL gpu_temp_c=68 records=808 errors=0
THERMAL gpu_temp_c=67 records=808 errors=0
THERMAL gpu_temp_c=65 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=68 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=69 records=808 errors=0
THERMAL gpu_temp_c=68 records=812 errors=0
THERMAL gpu_temp_c=66 records=812 errors=0
THERMAL gpu_temp_c=69 records=812 errors=0
THERMAL gpu_temp_c=68 records=812 errors=0
THERMAL gpu_temp_c=68 records=812 errors=0
THERMAL gpu_temp_c=69 records=812 errors=0
THERMAL gpu_temp_c=70 records=812 errors=0
THERMAL gpu_temp_c=69 records=812 errors=0
THERMAL gpu_temp_c=70 records=812 errors=0
THERMAL gpu_temp_c=69 records=812 errors=0
THERMAL gpu_temp_c=67 records=816 errors=0
THERMAL gpu_temp_c=65 records=816 errors=0
THERMAL gpu_temp_c=69 records=816 errors=0
THERMAL gpu_temp_c=69 records=816 errors=0
THERMAL gpu_temp_c=68 records=816 errors=0
THERMAL gpu_temp_c=69 records=816 errors=0
THERMAL gpu_temp_c=69 records=816 errors=0
THERMAL gpu_temp_c=70 records=816 errors=0
THERMAL gpu_temp_c=69 records=816 errors=0
THERMAL gpu_temp_c=70 records=816 errors=0
THERMAL gpu_temp_c=67 records=820 errors=0
THERMAL gpu_temp_c=65 records=820 errors=0
THERMAL gpu_temp_c=69 records=820 errors=0
THERMAL gpu_temp_c=68 records=820 errors=0
THERMAL gpu_temp_c=68 records=820 errors=0
THERMAL gpu_temp_c=68 records=820 errors=0
THERMAL gpu_temp_c=69 records=820 errors=0
THERMAL gpu_temp_c=69 records=820 errors=0
THERMAL gpu_temp_c=70 records=820 errors=0
THERMAL gpu_temp_c=68 records=824 errors=0
THERMAL gpu_temp_c=66 records=824 errors=0
THERMAL gpu_temp_c=71 records=824 errors=0
THERMAL gpu_temp_c=69 records=824 errors=0
THERMAL gpu_temp_c=68 records=824 errors=0
THERMAL gpu_temp_c=69 records=824 errors=0
THERMAL gpu_temp_c=68 records=824 errors=0
THERMAL gpu_temp_c=69 records=824 errors=0
THERMAL gpu_temp_c=69 records=824 errors=0
THERMAL gpu_temp_c=70 records=824 errors=0
THERMAL gpu_temp_c=67 records=828 errors=0
THERMAL gpu_temp_c=66 records=828 errors=0
THERMAL gpu_temp_c=69 records=828 errors=0
THERMAL gpu_temp_c=69 records=828 errors=0
THERMAL gpu_temp_c=68 records=828 errors=0
THERMAL gpu_temp_c=68 records=828 errors=0
THERMAL gpu_temp_c=69 records=828 errors=0
THERMAL gpu_temp_c=69 records=828 errors=0
THERMAL gpu_temp_c=69 records=828 errors=0
THERMAL gpu_temp_c=68 records=832 errors=0
THERMAL gpu_temp_c=66 records=832 errors=0
THERMAL gpu_temp_c=66 records=832 errors=0
THERMAL gpu_temp_c=69 records=832 errors=0
THERMAL gpu_temp_c=68 records=832 errors=0
THERMAL gpu_temp_c=69 records=832 errors=0
THERMAL gpu_temp_c=69 records=832 errors=0
THERMAL gpu_temp_c=69 records=832 errors=0
THERMAL gpu_temp_c=69 records=832 errors=0
THERMAL gpu_temp_c=70 records=832 errors=0
THERMAL gpu_temp_c=69 records=836 errors=0
THERMAL gpu_temp_c=66 records=836 errors=0
THERMAL gpu_temp_c=65 records=836 errors=0
THERMAL gpu_temp_c=68 records=836 errors=0
THERMAL gpu_temp_c=68 records=836 errors=0
THERMAL gpu_temp_c=69 records=836 errors=0
THERMAL gpu_temp_c=68 records=836 errors=0
THERMAL gpu_temp_c=69 records=836 errors=0
THERMAL gpu_temp_c=69 records=836 errors=0
THERMAL gpu_temp_c=69 records=836 errors=0
THERMAL gpu_temp_c=68 records=840 errors=0
THERMAL gpu_temp_c=67 records=840 errors=0
THERMAL gpu_temp_c=66 records=840 errors=0
THERMAL gpu_temp_c=68 records=840 errors=0
THERMAL gpu_temp_c=68 records=840 errors=0
THERMAL gpu_temp_c=68 records=840 errors=0
THERMAL gpu_temp_c=69 records=840 errors=0
